,salesprice,calcacres,ENGMeanScaleScore15,median_income,age,totbath,rmtot,rmbed,fixtot,fixhalf,fixaddl,fourthquart,pct_renter_occupied,pct_above_f,pct_below_f,MATHMeanScaleScore15,pct_HSdiploma,log_median_income,sqft,lon,plon,lat,plat,pct_white,pct_black,pct_collegeDegree,median_house_value,HHsize,tract_cover,total_crime_house
859,347000,0.1174,486.8447489,70000,27,1,5,3,5,0,2,0,39.30976431,1,0,488.4357798,94.46169772,11.15625052,1144,-84.3659535,0,33.75069662,0,77.51865672,15.81156716,70.85921325,220000,1.79,7.042628894,0.074614065
860,309900,0.0574,486.8447489,70000,96,2,5,3,8,0,2,0,39.30976431,1,0,488.4357798,94.46169772,11.15625052,1253,-84.3632949,0,33.74872291,0,77.51865672,15.81156716,70.85921325,220000,1.79,7.042628894,0.074614065
862,238000,0.03,486.8447489,70000,96,2.5,6,2,8,1,.,0,39.30976431,1,0,488.4357798,94.46169772,11.15625052,960,-84.36843694,0,33.74916652,0,77.51865672,15.81156716,70.85921325,220000,1.79,7.042628894,0.074614065
863,445000,0.0876,486.8447489,70000,11,2.5,9,3,12,1,4,0,39.30976431,1,0,488.4357798,94.46169772,11.15625052,1748,-84.36190096,0,33.74891356,0,77.51865672,15.81156716,70.85921325,220000,1.79,7.042628894,0.074614065
865,37000,0.0882,474.6069869,22000,96,1,6,3,5,0,2,0,85.32608696,0,1,475.8333333,84.69055375,9.998797732,1320,-84.41448594,0,33.75262422,0,21.38684277,67.91973584,41.69381107,141100,1.86,5.950224233,0.705426357
866,75000,0.0707,474.6069869,22000,90,1,5,3,5,0,2,1,85.32608696,0,1,475.8333333,84.69055375,9.998797732,1420,-84.4159905,0,33.75100562,0,21.38684277,67.91973584,41.69381107,141100,1.86,5.950224233,0.686046512
867,131000,0.1062,474.6069869,22000,9,3,7,4,15,0,6,0,85.32608696,0,1,475.8333333,84.69055375,9.998797732,1496,-84.41584653,0,33.75157317,0,21.38684277,67.91973584,41.69381107,141100,1.86,5.950224233,0.686046512
868,80000,0.0707,474.6069869,22000,91,1,5,3,5,0,2,1,85.32608696,0,1,475.8333333,84.69055375,9.998797732,1420,-84.4159905,0,33.75100562,0,21.38684277,67.91973584,41.69381107,141100,1.86,5.950224233,0.705426357
869,61000,0.0964,474.6069869,22000,85,2,7,5,9,0,3,0,85.32608696,0,1,475.8333333,84.69055375,9.998797732,1438,-84.41403114,0,33.75068296,0,21.38684277,67.91973584,41.69381107,141100,1.86,5.950224233,0.686046512
870,33000,0.1309,474.6069869,22000,95,1.5,6,3,7,1,2,0,85.32608696,0,1,475.8333333,84.69055375,9.998797732,1890,-84.40681963,0,33.75098647,0,21.38684277,67.91973584,41.69381107,141100,1.86,5.950224233,0.686046512
871,32000,0.124,474.6069869,29107,70,1,7,4,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1485,-84.42521164,0,33.74926392,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
872,85500,0.1723,474.6069869,29107,61,1,8,3,5,0,2,0,57.49318801,1,0,475.8333333,84.96350365,10.27873397,1790,-84.42380322,0,33.75215002,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
873,35250,0.1148,474.6069869,29107,71,1,6,3,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,2700,-84.41918856,0,33.75382507,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
874,68000,0.1,474.6069869,29107,7,2.5,7,3,12,1,4,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1472,-84.42068871,0,33.75061944,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
875,40000,0.1148,474.6069869,29107,95,1.5,6,3,7,1,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1200,-84.41852554,0,33.75129559,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
876,25700,0.1488,474.6069869,29107,73,1,5,2,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1198,-84.42463679,0,33.74961055,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
877,110900,0.1148,474.6069869,29107,95,1,6,2,5,0,2,0,57.49318801,1,0,475.8333333,84.96350365,10.27873397,1900,-84.42043147,0,33.75229232,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
878,39000,0.124,474.6069869,29459,70,1,7,5,5,0,2,1,78.42465753,0,1,475.8333333,80,10.29075475,1716,-84.42503844,0,33.7488222,0,0.814663951,99.18533605,15.78947368,60900,3.3599999,16.29155999,0.482758621
879,57000,0.1148,474.6069869,29107,95,1,7,4,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1360,-84.4182014,0,33.75129313,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
880,47000,0.1148,474.6069869,29107,95,1,7,4,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1360,-84.4182014,0,33.75129313,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
881,47500,0.1148,474.6069869,29107,71,1,6,3,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,2700,-84.41918856,0,33.75382507,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
882,54000,0.1313,474.6069869,29459,89,2,7,3,8,0,2,1,78.42465753,0,1,475.8333333,80,10.29075475,1600,-84.42024988,0,33.74965616,0,0.814663951,99.18533605,15.78947368,60900,3.3599999,16.29155999,0.397565923
883,55500,0.2052,474.6069869,29107,66,1.5,6,3,7,1,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1169,-84.42380757,0,33.75277928,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
884,67000,0.1435,474.6069869,29459,51,2,8,4,8,0,2,0,78.42465753,1,0,475.8333333,80,10.29075475,2660,-84.41781555,0,33.74939264,0,0.814663951,99.18533605,15.78947368,60900,3.3599999,16.29155999,0.397565923
885,90000,0.2497,474.6069869,29107,68,1.5,6,2,7,1,2,1,57.49318801,1,0,475.8333333,84.96350365,10.27873397,2179,-84.42599437,0,33.75165155,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
886,26895,0.1313,474.6069869,29459,85,1,6,3,5,0,2,0,78.42465753,0,1,475.8333333,80,10.29075475,1218,-84.41932768,0,33.74965776,0,0.814663951,99.18533605,15.78947368,60900,3.3599999,16.29155999,0.482758621
887,57500,0.1033,474.6069869,29107,16,2,8,6,8,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1200,-84.4185322,0,33.7533545,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
888,32500,0.1033,474.6069869,29107,85,1,5,2,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1100,-84.41823961,0,33.75335169,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
889,59500,0.1148,474.6069869,29107,12,2,8,3,10,0,4,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1268,-84.42085691,0,33.7509243,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
890,39500,0.124,474.6069869,29459,71,1,6,3,5,0,2,0,78.42465753,0,1,475.8333333,80,10.29075475,1261,-84.42485841,0,33.74882365,0,0.814663951,99.18533605,15.78947368,60900,3.3599999,16.29155999,0.397565923
891,45000,0.1148,474.6069869,29107,93,2,6,3,10,0,4,1,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1116,-84.42043375,0,33.7519939,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
892,90500,0.1148,474.6069869,29107,96,2,7,3,8,0,2,0,57.49318801,1,0,475.8333333,84.96350365,10.27873397,1360,-84.4182014,0,33.75129313,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
893,30000,0.1287,474.6069869,29107,71,1,5,2,5,0,2,1,57.49318801,0,1,475.8333333,84.96350365,10.27873397,750,-84.42325575,0,33.7512543,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
894,69900,0.2052,474.6069869,29107,63,1.5,5,2,7,1,2,0,57.49318801,0,0,475.8333333,84.96350365,10.27873397,1568,-84.42380888,0,33.75294663,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
895,160000,0.1148,474.6069869,29107,12,2,8,3,10,0,4,1,57.49318801,1,0,475.8333333,84.96350365,10.27873397,1268,-84.42085691,0,33.7509243,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
896,58000,0.1148,474.6069869,29107,12,2,8,3,11,0,5,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1150,-84.41819363,0,33.75060493,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
897,51000,0.124,474.6069869,29459,71,1,6,3,5,0,2,1,78.42465753,0,1,475.8333333,80,10.29075475,1245,-84.42521819,0,33.7488208,0,0.814663951,99.18533605,15.78947368,60900,3.3599999,16.29155999,0.397565923
898,35000,0.1148,474.6069869,29107,86,1,6,2,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1000,-84.41934537,0,33.75382672,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
899,50500,0.1148,474.6069869,29107,12,2,8,3,10,0,4,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1268,-84.42085691,0,33.7509243,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
900,95000,0.1148,474.6069869,29107,91,2,10,6,8,0,2,0,57.49318801,1,0,475.8333333,84.96350365,10.27873397,1750,-84.42027332,0,33.75091799,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
901,30000,0.1148,474.6069869,29107,85,1,6,2,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1400,-84.41934922,0,33.75336145,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
902,26000,0.1125,474.6069869,29107,71,1,5,2,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,995,-84.42619464,0,33.75082006,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
903,25000,0.0574,474.6069869,29107,96,1,5,3,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,864,-84.41880845,0,33.75061046,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.397565923
904,27500,0.1148,474.6069869,29107,85,1,8,3,5,0,2,0,57.49318801,0,1,475.8333333,84.96350365,10.27873397,1885,-84.42069604,0,33.75131034,0,1.088777219,97.06867672,35.18248175,71600,3.25,16.29155999,0.482758621
905,25000,0.0918,474.6069869,29459,85,2,7,4,10,0,4,1,78.42465753,0,1,475.8333333,80,10.29075475,1704,-84.41778287,0,33.74883774,0,0.814663951,99.18533605,15.78947368,60900,3.3599999,16.29155999,0.482758621
906,63500,0.1687,462.518018,32679,9,2.5,7,3,12,1,4,0,41.29692833,1,0,463.3087558,86.77839851,10.39448795,2728,-84.4368367,0,33.74771314,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
907,64500,0.1756,462.518018,37750,66,2,7,3,8,0,2,1,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1764,-84.43157886,0,33.74973268,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.183580388
908,144900,0.2002,462.518018,32679,13,2.5,6,3,13,1,5,0,41.29692833,1,0,463.3087558,86.77839851,10.39448795,3311,-84.43956906,0,33.74996741,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
909,49990,0.2881,462.518018,32679,78,2,6,3,8,0,2,0,41.29692833,0,0,463.3087558,86.77839851,10.39448795,1391,-84.4371664,0,33.74785077,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
910,171000,0.1664,474.6069869,14348,11,2,8,3,10,0,4,0,64.28571429,1,0,475.8333333,82.79569892,9.571365839,1540,-84.43707743,0,33.74564312,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
911,32000,0.1492,462.518018,32679,76,1,5,2,5,0,2,0,41.29692833,0,1,463.3087558,86.77839851,10.39448795,1063,-84.43606588,0,33.74811764,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
912,40000,0.1607,462.518018,32679,75,1,6,2,5,0,2,0,41.29692833,0,1,463.3087558,86.77839851,10.39448795,1261,-84.4366771,0,33.74798506,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.17331813
913,34000,0.1722,462.518018,32679,86,1,5,2,5,0,2,0,41.29692833,0,1,463.3087558,86.77839851,10.39448795,1500,-84.43924089,0,33.74942446,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
915,149000,0.2491,462.518018,37750,56,2,7,3,8,0,2,0,59.10224439,1,0,463.3087558,92.65255293,10.53874075,1768,-84.43137862,0,33.74766117,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
916,30000,0.1653,462.518018,37750,80,1,5,2,5,0,2,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1200,-84.43852267,0,33.75255824,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
917,164900,0.2399,462.518018,37750,66,2,7,3,10,0,4,1,59.10224439,1,0,463.3087558,92.65255293,10.53874075,1518,-84.43547581,0,33.75263099,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.183580388
918,32000,0.1148,462.518018,37750,55,2,7,3,8,0,2,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1500,-84.43075803,0,33.75342639,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
919,34400,0.1492,462.518018,37750,65,1.5,5,2,7,1,2,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,945,-84.43190092,0,33.75064507,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
920,55000,0.062,474.6069869,14348,78,1,5,2,5,0,2,0,64.28571429,0,1,475.8333333,82.79569892,9.571365839,1914,-84.43899041,0,33.74524238,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
921,115000,0.567,462.518018,37750,31,1.5,8,3,7,1,2,0,59.10224439,1,0,463.3087558,92.65255293,10.53874075,4312,-84.43522602,0,33.75325231,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.183580388
922,273000,0.1664,474.6069869,14348,86,3,10,4,13,0,4,1,64.28571429,1,0,475.8333333,82.79569892,9.571365839,2422,-84.43541813,0,33.74453253,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
923,22000,0.1316,462.518018,14348,81,1,6,2,5,0,2,0,64.28571429,0,1,463.3087558,82.79569892,9.571365839,1439,-84.4399502,0,33.74855943,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
924,270000,0.1722,474.6069869,14348,86,2,8,4,8,0,2,1,64.28571429,1,0,475.8333333,82.79569892,9.571365839,1712,-84.43476568,0,33.74452488,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
925,129000,0.2227,474.6069869,14348,96,2,6,3,10,0,4,0,64.28571429,1,0,475.8333333,82.79569892,9.571365839,1374,-84.43776887,0,33.74580314,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
926,161000,0.1972,462.518018,37750,76,2,7,4,8,0,2,0,59.10224439,1,0,463.3087558,92.65255293,10.53874075,1777,-84.43682669,0,33.7527566,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.183580388
927,24000,0.1377,462.518018,14348,96,2,5,3,9,0,3,1,64.28571429,0,1,463.3087558,82.79569892,9.571365839,1089,-84.43926858,0,33.74855752,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
928,155000,0.2215,474.6069869,14348,96,2,7,4,9,0,3,1,64.28571429,1,0,475.8333333,82.79569892,9.571365839,1862,-84.43841276,0,33.74526981,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
929,32000,0.2583,462.518018,32679,86,1,5,2,5,0,2,0,41.29692833,0,1,463.3087558,86.77839851,10.39448795,1210,-84.43347858,0,33.75070868,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
930,30000,0.1309,462.518018,37750,65,2,7,3,10,0,4,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1278,-84.43193383,0,33.75242811,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
931,188000,0.0868,474.6069869,14348,81,1,6,3,5,0,2,0,64.28571429,1,0,475.8333333,82.79569892,9.571365839,1507,-84.43763786,0,33.74420165,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
932,256000,0.1664,474.6069869,14348,86,2,10,3,10,0,4,0,64.28571429,1,0,475.8333333,82.79569892,9.571365839,2169,-84.43540377,0,33.74630264,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
933,40000,0.1412,462.518018,14348,86,2,7,3,10,0,4,0,64.28571429,0,1,463.3087558,82.79569892,9.571365839,1200,-84.43861257,0,33.74844261,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
934,72000,0.2049,462.518018,37750,96,2,8,4,10,0,4,0,59.10224439,0,0,463.3087558,92.65255293,10.53874075,1971,-84.43552635,0,33.75150246,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.183580388
935,100000,0.1722,462.518018,32679,76,4,9,8,15,2,2,1,41.29692833,1,0,463.3087558,86.77839851,10.39448795,2119,-84.43421325,0,33.74768013,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
936,65000,0.1377,462.518018,37750,75,1.5,7,3,7,1,2,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1352,-84.43157551,0,33.7526821,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
937,32500,0.1779,462.518018,37750,66,2,7,2,8,0,2,1,59.10224439,0,1,463.3087558,92.65255293,10.53874075,2000,-84.43299395,0,33.75199018,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.183580388
938,40000,0.1433,462.518018,14348,85,2,5,2,9,0,3,0,64.28571429,0,1,463.3087558,82.79569892,9.571365839,1182,-84.44054901,0,33.74999233,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.17331813
939,212000,0.1565,474.6069869,14348,86,2,9,3,12,0,6,0,64.28571429,1,0,475.8333333,82.79569892,9.571365839,1868,-84.43541966,0,33.74425501,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
940,112000,0.2459,462.518018,37750,65,1,7,2,5,0,2,0,59.10224439,1,0,463.3087558,92.65255293,10.53874075,1350,-84.4353017,0,33.75263567,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
941,40000,0.1963,462.518018,37750,55,2.5,7,3,10,1,2,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1562,-84.43008312,0,33.75074142,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
942,141650,0.1917,462.518018,32679,75,1,4,2,5,0,2,1,41.29692833,1,0,463.3087558,86.77839851,10.39448795,1296,-84.43948105,0,33.75054937,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.17331813
943,59500,0.3375,462.518018,32679,65,1,7,3,5,0,2,0,41.29692833,1,0,463.3087558,86.77839851,10.39448795,2144,-84.4349085,0,33.74991933,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.17331813
944,44500,0.2227,474.6069869,14348,95,2,6,3,10,0,4,0,64.28571429,0,1,475.8333333,82.79569892,9.571365839,1374,-84.43776887,0,33.74580314,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.17331813
945,65000,0.1106,462.518018,37750,66,2,5,3,9,0,3,1,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1434,-84.43066369,0,33.75129974,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.183580388
946,182000,0.2296,474.6069869,14348,11,2,8,3,10,0,4,0,64.28571429,1,0,475.8333333,82.79569892,9.571365839,1628,-84.4392272,0,33.74651726,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
947,29500,0.2296,462.518018,32679,76,1,5,2,5,0,2,0,41.29692833,0,1,463.3087558,86.77839851,10.39448795,1329,-84.43384534,0,33.74982477,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
948,39900,0.1148,462.518018,37750,75,2,7,3,10,0,4,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1251,-84.42656283,0,33.75232675,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
949,42500,0.1148,462.518018,37750,75,1,6,3,5,0,2,1,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1466,-84.42643169,0,33.75285814,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
950,41000,0.112,462.518018,14348,68,1,6,3,5,0,2,0,64.28571429,0,1,463.3087558,82.79569892,9.571365839,1546,-84.43845078,0,33.74776955,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
951,49000,0.4655,462.518018,37750,12,2,8,3,10,0,4,1,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1176,-84.42938624,0,33.75032959,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.183580388
952,25000,0.2319,462.518018,14348,71,1,6,2,5,0,2,0,64.28571429,0,1,463.3087558,82.79569892,9.571365839,1609,-84.44173554,0,33.74985632,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
953,30604,0.1326,462.518018,14348,81,1,7,3,5,0,2,0,64.28571429,0,1,463.3087558,82.79569892,9.571365839,1596,-84.44285855,0,33.75031954,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.183580388
954,165000,0.1722,474.6069869,14348,85,1,7,3,5,0,2,0,64.28571429,1,0,475.8333333,82.79569892,9.571365839,1224,-84.43475269,0,33.74630007,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.17331813
955,20000,0.1377,462.518018,32679,96,2,6,3,8,0,2,1,41.29692833,0,1,463.3087558,86.77839851,10.39448795,2388,-84.4389264,0,33.74942219,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
956,41000,0.1607,462.518018,37750,10,2,6,3,11,0,5,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1352,-84.42794777,0,33.7532336,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
957,36500,0.1894,462.518018,37750,75,1.5,9,4,8,1,3,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,2106,-84.4378512,0,33.75191527,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.17331813
958,28500,0.2008,462.518018,37750,86,1,6,5,5,0,2,0,59.10224439,0,1,463.3087558,92.65255293,10.53874075,1227,-84.44277011,0,33.75275621,0,0.964320154,99.03567985,33.00124533,71200,2.5899999,21.22198867,0.183580388
959,60000,0.1676,474.6069869,14348,100,1,6,3,5,0,2,0,64.28571429,0,1,475.8333333,82.79569892,9.571365839,1551,-84.43656509,0,33.74618032,0,0.766871166,97.54601227,34.40860215,89200,2.9100001,21.22198867,0.17331813
960,68000,0.1653,462.518018,32679,81,1,5,2,5,0,2,1,41.29692833,1,0,463.3087558,86.77839851,10.39448795,794,-84.43667747,0,33.74771095,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.183580388
961,21000,0.1768,462.518018,32679,75,1,5,2,5,0,2,0,41.29692833,0,1,463.3087558,86.77839851,10.39448795,1084,-84.43531451,0,33.75088134,0,0,99.15134371,29.98137803,52200,2.4100001,21.22198867,0.17331813
